insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (1, 12, 8, 2022, 4, 1, 15, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20765, 13, 10, 2022, 4, 2, 2, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20766, 15, 11, 2019, 1, 2, 3, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20767, 30, 12, 2019, 3, 2, 16, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20768, 25, 8, 2022, 4, 2, 7, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20769, 24, 7, 2021, 1, 1, 19, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20770, 8, 11, 2024, 1, 1, 13, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20771, 31, 3, 2022, 1, 2, 13, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20772, 3, 4, 2020, 1, 1, 19, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20773, 19, 4, 2024, 1, 1, 13, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20774, 27, 1, 2023, 1, 2, 9, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20775, 22, 8, 2024, 3, 2, 14, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20776, 10, 10, 2020, 3, 2, 3, 51);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20777, 16, 5, 2023, 4, 2, 18, 22);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20778, 13, 9, 2024, 1, 2, 4, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20779, 5, 9, 2022, 1, 2, 5, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20780, 25, 11, 2022, 2, 2, 16, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20781, 12, 11, 2022, 2, 1, 6, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20782, 23, 3, 2024, 3, 2, 13, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20783, 21, 4, 2020, 3, 1, 1, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20784, 19, 3, 2022, 2, 1, 6, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20785, 3, 6, 2021, 1, 2, 9, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20786, 17, 10, 2023, 4, 1, 10, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20787, 24, 7, 2019, 1, 1, 3, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20788, 2, 9, 2019, 4, 1, 10, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20789, 3, 10, 2020, 2, 1, 2, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20790, 1, 8, 2024, 2, 1, 23, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20791, 20, 3, 2024, 3, 2, 4, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20792, 17, 6, 2020, 1, 2, 12, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20793, 27, 11, 2019, 4, 2, 5, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20794, 7, 4, 2019, 2, 2, 12, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20795, 30, 4, 2024, 3, 1, 3, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20796, 1, 10, 2022, 1, 1, 18, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20797, 28, 11, 2024, 4, 1, 21, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20798, 8, 3, 2019, 2, 1, 20, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20799, 1, 5, 2020, 3, 1, 2, 22);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20800, 7, 8, 2022, 4, 1, 0, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20801, 2, 8, 2022, 4, 2, 2, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20802, 8, 7, 2020, 2, 1, 7, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20803, 8, 5, 2023, 4, 2, 0, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20804, 1, 3, 2022, 3, 2, 15, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20805, 1, 9, 2020, 4, 2, 6, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20806, 16, 8, 2020, 2, 1, 0, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20807, 17, 8, 2019, 4, 2, 20, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20808, 15, 11, 2020, 2, 1, 8, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20809, 3, 1, 2024, 3, 1, 8, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20810, 27, 10, 2019, 1, 1, 17, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20811, 4, 6, 2023, 3, 1, 16, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20812, 25, 6, 2022, 2, 2, 17, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20813, 3, 5, 2022, 1, 1, 22, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20814, 26, 2, 2024, 3, 2, 18, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20815, 8, 5, 2021, 3, 2, 9, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20816, 24, 7, 2020, 1, 1, 16, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20817, 6, 12, 2020, 3, 2, 14, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20818, 22, 12, 2023, 4, 2, 21, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20819, 3, 11, 2024, 4, 1, 20, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20820, 1, 9, 2022, 2, 1, 13, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20821, 27, 10, 2022, 3, 2, 23, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20822, 11, 9, 2024, 1, 2, 23, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20823, 4, 2, 2024, 3, 1, 12, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20824, 23, 9, 2022, 1, 1, 13, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20825, 19, 11, 2024, 3, 2, 22, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20826, 26, 8, 2022, 4, 1, 5, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20827, 12, 2, 2023, 2, 2, 1, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20828, 16, 4, 2020, 1, 1, 5, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20829, 12, 2, 2021, 1, 1, 14, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20830, 6, 3, 2022, 4, 1, 3, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20831, 10, 1, 2022, 2, 1, 10, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20832, 20, 11, 2022, 3, 2, 17, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20833, 26, 10, 2019, 1, 2, 19, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20834, 26, 5, 2022, 1, 1, 21, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20835, 9, 7, 2021, 3, 2, 9, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20836, 4, 9, 2019, 1, 1, 0, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20837, 21, 1, 2019, 2, 2, 10, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20838, 4, 2, 2022, 2, 2, 22, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20839, 3, 2, 2020, 3, 2, 8, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20840, 20, 6, 2022, 4, 2, 4, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20841, 15, 9, 2019, 2, 2, 19, 4);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20842, 12, 5, 2020, 4, 1, 2, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20843, 6, 6, 2020, 4, 2, 4, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20844, 31, 4, 2020, 2, 2, 12, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20845, 1, 9, 2023, 1, 2, 3, 4);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20846, 30, 1, 2020, 4, 2, 16, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20847, 27, 12, 2020, 1, 2, 14, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20848, 29, 5, 2021, 4, 2, 2, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20849, 23, 5, 2019, 4, 1, 0, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20850, 29, 10, 2024, 3, 2, 16, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20851, 9, 10, 2019, 1, 1, 16, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20852, 12, 4, 2020, 1, 1, 0, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20853, 18, 2, 2024, 3, 1, 6, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20854, 1, 3, 2022, 3, 2, 4, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20855, 24, 5, 2023, 3, 1, 6, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20856, 19, 9, 2020, 2, 1, 13, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20857, 3, 2, 2023, 1, 1, 5, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20858, 19, 10, 2020, 2, 1, 0, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20859, 24, 5, 2019, 2, 2, 13, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20860, 21, 5, 2020, 2, 2, 11, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20861, 31, 2, 2020, 1, 1, 9, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20862, 10, 10, 2023, 3, 1, 0, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20863, 24, 8, 2023, 4, 1, 2, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20864, 15, 8, 2024, 2, 2, 13, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20865, 16, 1, 2021, 4, 2, 17, 22);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20866, 23, 7, 2022, 1, 2, 2, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20867, 26, 1, 2022, 3, 1, 7, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20868, 22, 11, 2024, 4, 1, 9, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20869, 11, 9, 2024, 3, 1, 15, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20870, 23, 11, 2023, 4, 1, 2, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20871, 28, 3, 2020, 2, 2, 22, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20872, 20, 4, 2022, 2, 1, 3, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20873, 27, 6, 2024, 4, 2, 21, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20874, 26, 4, 2023, 2, 1, 23, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20875, 2, 10, 2021, 4, 1, 1, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20876, 23, 1, 2019, 4, 2, 15, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20877, 16, 6, 2019, 2, 2, 1, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20878, 7, 11, 2020, 4, 1, 11, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20879, 11, 5, 2019, 3, 2, 9, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20880, 9, 12, 2024, 2, 2, 16, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20881, 20, 8, 2024, 4, 2, 18, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20882, 4, 8, 2023, 1, 2, 14, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20883, 11, 11, 2020, 2, 1, 13, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20884, 27, 4, 2022, 4, 2, 0, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20885, 15, 6, 2019, 2, 1, 18, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20886, 3, 11, 2019, 1, 1, 22, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20887, 12, 7, 2022, 2, 2, 1, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20888, 20, 12, 2024, 3, 2, 12, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20889, 15, 3, 2020, 1, 2, 18, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20890, 5, 7, 2020, 1, 1, 5, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20891, 17, 10, 2024, 4, 1, 12, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20892, 26, 7, 2020, 4, 2, 19, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20893, 28, 4, 2020, 3, 1, 3, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20894, 30, 7, 2020, 2, 2, 6, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20895, 19, 7, 2021, 2, 2, 10, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20896, 10, 4, 2020, 2, 2, 5, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20897, 9, 12, 2023, 3, 2, 13, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20898, 10, 5, 2021, 4, 1, 12, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20899, 5, 7, 2019, 2, 2, 20, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20900, 10, 7, 2019, 1, 1, 17, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20901, 22, 11, 2024, 3, 2, 11, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20902, 31, 7, 2023, 4, 2, 21, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20903, 6, 4, 2024, 3, 2, 18, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20904, 18, 2, 2021, 4, 2, 11, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20905, 17, 2, 2022, 1, 1, 14, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20906, 14, 12, 2023, 4, 1, 10, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20907, 4, 12, 2024, 2, 1, 0, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20908, 2, 8, 2021, 1, 2, 11, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20909, 6, 8, 2024, 1, 2, 10, 46);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20910, 16, 2, 2019, 1, 2, 8, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20911, 19, 11, 2022, 3, 2, 23, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20912, 6, 7, 2024, 3, 2, 13, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20913, 21, 8, 2019, 3, 1, 0, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20914, 2, 9, 2024, 3, 2, 13, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20915, 5, 4, 2019, 4, 1, 11, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20916, 13, 2, 2020, 1, 2, 20, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20917, 14, 4, 2021, 2, 1, 2, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20918, 1, 1, 2024, 4, 1, 3, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20919, 30, 1, 2020, 2, 1, 19, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20920, 8, 4, 2020, 1, 1, 14, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20921, 28, 12, 2020, 3, 2, 10, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20922, 31, 9, 2021, 2, 1, 5, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20923, 6, 3, 2019, 4, 2, 15, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20924, 4, 2, 2024, 1, 2, 7, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20925, 9, 4, 2023, 2, 1, 1, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20926, 31, 6, 2022, 4, 2, 8, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20927, 26, 7, 2019, 3, 2, 16, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20928, 2, 7, 2019, 4, 1, 9, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20929, 28, 9, 2020, 3, 1, 19, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20930, 7, 3, 2022, 1, 2, 20, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20931, 20, 6, 2024, 4, 2, 7, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20932, 22, 8, 2020, 4, 2, 9, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20933, 5, 1, 2024, 1, 2, 5, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20934, 12, 12, 2020, 3, 1, 2, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20935, 28, 12, 2023, 1, 2, 22, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20936, 23, 9, 2024, 3, 2, 17, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20937, 16, 12, 2020, 1, 1, 8, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20938, 30, 10, 2020, 2, 1, 1, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20939, 14, 7, 2022, 2, 1, 19, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20940, 1, 1, 2024, 3, 1, 7, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20941, 18, 7, 2023, 2, 2, 18, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20942, 5, 11, 2019, 3, 1, 22, 46);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20943, 5, 7, 2022, 4, 1, 15, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20944, 25, 1, 2021, 1, 2, 3, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20945, 13, 5, 2022, 2, 1, 8, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20946, 28, 4, 2022, 2, 2, 0, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20947, 5, 7, 2024, 2, 2, 1, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20948, 19, 2, 2022, 3, 2, 4, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20949, 26, 5, 2021, 2, 1, 8, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20950, 10, 9, 2022, 2, 2, 20, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20951, 27, 1, 2024, 3, 1, 4, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20952, 22, 11, 2021, 3, 2, 9, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20953, 1, 11, 2020, 3, 1, 5, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20954, 26, 9, 2021, 3, 2, 9, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20955, 31, 7, 2022, 2, 2, 17, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20956, 5, 5, 2022, 3, 1, 6, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20957, 1, 6, 2019, 1, 1, 21, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20958, 25, 10, 2024, 2, 2, 15, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20959, 15, 2, 2023, 1, 2, 22, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20960, 27, 10, 2020, 2, 2, 9, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20961, 1, 5, 2023, 2, 1, 20, 22);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20962, 18, 3, 2019, 4, 1, 21, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20963, 3, 6, 2022, 1, 2, 6, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20964, 27, 4, 2023, 2, 2, 11, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20965, 22, 9, 2022, 1, 2, 11, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20966, 30, 12, 2021, 2, 2, 5, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20967, 9, 3, 2024, 2, 1, 1, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20968, 10, 1, 2022, 3, 2, 16, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20969, 8, 2, 2020, 3, 1, 19, 51);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20970, 29, 3, 2021, 3, 2, 4, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20971, 3, 4, 2024, 3, 2, 5, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20972, 3, 10, 2021, 3, 1, 4, 22);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20973, 22, 9, 2019, 2, 1, 17, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20974, 12, 7, 2020, 4, 2, 9, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20975, 20, 12, 2021, 3, 2, 4, 35);
